finalSentID,FinalWord,finalNER,finalPOS,finalTrueLabel
156,In,O,IN,O
156,spring,O,NN,O
156,2014,B-relevant_term,-NUM-,O
156,",",O,",",O
156,we,O,PRP,B-Entity
156,observed,O,VBN,B-Action
156,a,O,DT,B-Entity
156,SFXRAR,O,NN,I-Entity
156,file,O,NN,I-Entity
156,with,O,IN,I-Entity
156,a,O,DT,I-Entity
156,filename,B-relevant_term,NN,I-Entity
156,lure,O,NN,I-Entity
156,related,B-malware.backdoor,JJ,I-Entity
156,to,B-relevant_term,TO,I-Entity
156,the,O,DT,I-Entity
156,March,O,NNP,I-Entity
156,2014,B-relevant_term,-NUM-,I-Entity
156,disappearance,O,NN,I-Entity
156,of,B-malware.backdoor,IN,I-Entity
156,Malaysis,O,NN,I-Entity
156,Airlines,O,NNS,I-Entity
156,Flight,O,NN,I-Entity
156,370,O,-NUM-,I-Entity
156,(,B-relevant_term,(,I-Entity
156,cast,O,NN,I-Entity
156,as,O,IN,I-Entity
156,a,O,DT,I-Entity
156,Pakistan-related,O,JJ,I-Entity
156,hijacking,B-malware.infosteal,VBG,I-Entity
156,),O,),I-Entity
156,.,O,.,O
157,Interestingly,O,RB,O
157,",",O,",",O
157,this,O,DT,B-Entity
157,SFXRAR,O,NN,I-Entity
157,'s,O,POS,I-Entity
157,filename,I-application,NN,I-Entity
157,was,O,VBD,B-Action
157,the,O,DT,B-Entity
157,only,O,RB,I-Entity
157,lure,O,NN,I-Entity
157,element,O,NN,I-Entity
157,related,B-malware.backdoor,JJ,I-Entity
157,to,B-relevant_term,TO,I-Entity
157,the,O,DT,I-Entity
157,MH370,O,NN,I-Entity
157,event,O,NN,I-Entity
157,",",O,",",O
157,it,O,PRP,O
157,did,B-relevant_term,VBD,O
157,not,B-malware.drop,RB,O
157,contain,O,NN,O
157,a,O,DT,O
157,decoy,O,NN,O
157,document,O,NN,O
157,.,O,.,O
158,BITTERBUG,O,NN,B-Entity
158,continued,O,JJ,O
158,to,B-relevant_term,TO,O
158,rely,O,RB,B-Action
158,on,O,IN,B-Modifier
158,the,O,DT,B-Entity
158,same,O,JJ,I-Entity
158,network,O,NN,I-Entity
158,behaviors,O,NNS,I-Entity
158,to,B-relevant_term,TO,B-Modifier
158,communicate,O,NN,B-Entity
158,with,O,IN,I-Entity
158,its,O,PRP$,I-Entity
158,C2s,O,NN,I-Entity
158,.,O,.,O
159,Connections,O,NNS,B-Entity
159,to,B-relevant_term,TO,I-Entity
159,its,O,PRP$,I-Entity
159,C2,O,NN,I-Entity
159,nodes,O,NNS,I-Entity
159,relied,O,VBN,B-Action
159,on,O,IN,B-Modifier
159,PHP,O,NN,B-Entity
159,and,O,CC,O
159,used,O,VBN,B-Action
159,communications,O,NNS,B-Entity
159,that,B-malware.backdoor,IN,I-Entity
159,included,B-relevant_term,VBD,I-Entity
159,'',O,'',I-Entity
159,.php,O,NN,I-Entity
159,?,O,.,I-Entity
159,compname=,O,NN,I-Entity
159,'',O,'',I-Entity
159,and,O,CC,I-Entity
159,'',O,'',I-Entity
159,.php,O,NN,I-Entity
159,?,O,.,I-Entity
159,srs=,O,NN,I-Entity
159,'',O,'',I-Entity
159,",",O,",",I-Entity
159,as,O,IN,I-Entity
159,well,O,RB,I-Entity
159,as,O,IN,I-Entity
159,direct,O,JJ,I-Entity
159,file/component,O,NN,I-Entity
159,retrieval,O,NN,I-Entity
159,from,O,IN,I-Entity
159,the,O,DT,I-Entity
159,C2s,O,NN,I-Entity
159,.,O,.,O
160,Though,O,IN,O
160,many,O,JJ,B-Entity
160,of,B-malware.backdoor,IN,I-Entity
160,the,O,DT,I-Entity
160,samples,O,NNS,I-Entity
160,that,B-malware.backdoor,IN,I-Entity
160,we,O,PRP,I-Entity
160,have,O,VB,I-Entity
160,observed,O,VBN,I-Entity
160,use,O,NN,B-Action
160,direct,O,JJ,B-Entity
160,IPs,O,NN,I-Entity
160,for,O,IN,B-Modifier
160,HTTP,O,NN,B-Entity
160,communications,O,NNS,I-Entity
160,",",O,",",O
160,we,O,PRP,B-Entity
160,have,O,VB,O
160,observed,O,VBN,B-Action
160,more,B-relevant_term,RBR,B-Entity
160,limited,O,JJ,I-Entity
160,use,O,NN,I-Entity
160,of,B-malware.backdoor,IN,I-Entity
160,a,O,DT,I-Entity
160,No-IP,O,NN,I-Entity
160,domain,O,NN,I-Entity
160,.,O,.,O
161,The,O,DT,B-Entity
161,threat,O,NN,I-Entity
161,actor,B-relevant_term,NN,I-Entity
161,appears,O,VBZ,O
161,to,B-relevant_term,TO,O
161,have,B-malware.infosteal,VB,O
161,exclusively,O,RB,O
161,used,O,VBN,B-Action
161,VPSNOC,O,NN,B-Entity
161,",",O,",",I-Entity
161,a,O,DT,I-Entity
161,probable,O,JJ,I-Entity
161,Pakistan-based,O,JJ,I-Entity
161,VPS,O,NN,I-Entity
161,service,O,NN,I-Entity
161,provider,B-relevant_term,NN,I-Entity
161,who,O,WP,I-Entity
161,leased,O,VBN,I-Entity
161,U.S.,O,NNP,I-Entity
161,hosting,O,VBG,I-Entity
161,services,B-malware.backdoor,NNS,I-Entity
161,",",O,",",O
161,for,O,IN,B-Modifier
161,both,O,DT,B-Entity
161,the,O,DT,I-Entity
161,delivery,O,NN,I-Entity
161,and,O,CC,I-Entity
161,C2,O,NN,I-Entity
161,phases,O,NNS,I-Entity
161,of,B-malware.backdoor,IN,I-Entity
161,attack,O,NN,I-Entity
161,.,O,.,O
162,Many,B-hash,JJ,O
162,of,B-hash,IN,O
162,the,O,DT,O
162,notable,O,JJ,O
162,characteristics,B-malware.backdoor,NNS,O
162,of,B-malware.backdoor,IN,O
162,the,O,DT,O
162,BITTERBUG,O,NN,O
162,activity,O,NN,O
162,suggest,O,NN,O
162,that,B-malware.backdoor,IN,O
162,this,O,DT,O
162,is,B-relevant_term,VBZ,O
162,indeed,O,RB,O
162,part,O,NN,O
162,of,B-malware.backdoor,IN,O
162,a,O,DT,B-Entity
162,Pakistan-based,O,JJ,I-Entity
162,cyber,O,NN,I-Entity
162,exploitation,O,NN,I-Entity
162,effort,O,NN,I-Entity
162,that,B-malware.backdoor,IN,O
162,has,I-malware.backdoor,VBZ,O
162,apparently,O,RB,O
162,attempted,O,VBN,O
162,to,B-relevant_term,TO,O
162,obfuscate,O,NN,B-Action
162,its,O,PRP$,B-Entity
162,malware,O,NN,I-Entity
162,characteristics,B-malware.backdoor,NNS,I-Entity
162,and,O,CC,O
162,origins,O,NNS,O
162,(,B-relevant_term,(,O
162,behind,O,IN,O
162,U.S.,I-application,NNP,O
162,infrastructure,I-application,NN,O
162,),O,),O
162,",",O,",",O
162,before,O,IN,O
162,and,O,CC,O
162,after,O,IN,O
162,public,O,NN,O
162,disclosure,O,NN,O
162,in,O,IN,O
162,August,I-application,NNP,O
162,2013,O,-NUM-,O
162,.,O,.,O
163,BITTERBUG,O,NN,B-Entity
163,is,B-relevant_term,VBZ,B-Action
163,a,O,DT,B-Entity
163,backdoor,O,NN,I-Entity
163,executable,O,JJ,I-Entity
163,capable,O,JJ,O
163,of,B-malware.backdoor,IN,O
163,uploading,O,VBG,B-Action
163,and,O,CC,O
163,downloading,O,VBG,B-Action
163,files,O,NNS,B-Entity
163,",",O,",",O
163,listing,B-relevant_term,NN,B-Action
163,running,O,VBG,B-Entity
163,processes,O,NNS,I-Entity
163,",",O,",",O
163,generating,O,VBG,B-Action
163,file,O,NN,B-Entity
163,listings,B-malware.infosteal,NNS,I-Entity
163,",",O,",",O
163,and,O,CC,O
163,automatically,O,RB,O
163,transferring,B-application,VBG,B-Action
163,selected,I-application,VBN,B-Entity
163,files,O,NNS,I-Entity
163,to,B-relevant_term,TO,B-Modifier
163,its,O,PRP$,B-Entity
163,command,O,NN,I-Entity
163,and,O,CC,I-Entity
163,control,O,NN,I-Entity
163,(,B-relevant_term,(,I-Entity
163,C2,I-application,NN,I-Entity
163,),O,),I-Entity
163,server,O,NN,I-Entity
163,.,O,.,O
164,BITTERBUG,O,NN,B-Entity
164,appears,O,VBZ,B-Action
164,to,B-relevant_term,TO,B-Modifier
164,be,O,VB,B-Entity
164,virtual,O,JJ,I-Entity
164,machine,O,NN,I-Entity
164,aware,O,JJ,I-Entity
164,and,O,CC,O
164,may,O,MD,O
164,not,B-malware.infosteal,RB,B-Action
164,execute,O,NN,I-Action
164,on,O,IN,B-Modifier
164,a,O,DT,B-Entity
164,VMWare,O,NN,I-Entity
164,or,O,CC,I-Entity
164,VirtualBox,O,NN,I-Entity
164,VM,O,NN,I-Entity
164,.,O,.,O
165,We,O,PRP,O
165,have,O,VB,O
165,observed,O,VBN,O
165,BITTERBUG,O,NN,B-Entity
165,installed,O,VBN,B-Action
165,by,O,IN,O
165,a,O,DT,B-Entity
165,self-extracting,O,NN,I-Entity
165,RAR,O,NN,I-Entity
165,archive,O,JJ,I-Entity
165,disguised,O,VBN,B-Action
165,as,O,IN,B-Modifier
165,a,O,DT,B-Entity
165,screensaver,B-relevant_term,NN,I-Entity
165,.,O,.,O
166,Upon,O,IN,O
166,execution,O,NN,O
166,",",O,",",O
166,the,O,DT,B-Entity
166,self-extracting,O,NN,I-Entity
166,RAR,O,NN,I-Entity
166,archive,O,JJ,I-Entity
166,may,O,MD,O
166,extract,B-vendor,NN,B-Action
166,configuration,O,NN,B-Entity
166,files,O,NNS,I-Entity
166,",",O,",",I-Entity
166,dependency,O,NN,I-Entity
166,DLLs,O,NN,I-Entity
166,",",O,",",I-Entity
166,and,O,CC,I-Entity
166,the,O,DT,I-Entity
166,BITTERBUG,O,NN,I-Entity
166,executable,O,JJ,I-Entity
166,.,O,.,O
167,Upon,O,IN,O
167,execution,O,NN,O
167,the,O,DT,B-Entity
167,self-extracting,O,NN,I-Entity
167,RAR,O,NN,I-Entity
167,may,O,MD,O
167,install,O,NN,B-Action
167,<,O,NN,B-Entity
167,BITTERBUG,O,NN,I-Entity
167,>,O,NN,I-Entity
167,.exe,O,NN,I-Entity
167,and,O,CC,I-Entity
167,the,O,DT,I-Entity
167,following,B-malware.infosteal,VBG,I-Entity
167,DLLs,O,NN,I-Entity
167,:,O,:,O
167,The,O,DT,B-Entity
167,self-extracting,O,NN,I-Entity
167,RAR,O,NN,I-Entity
167,may,O,MD,O
167,install,O,NN,B-Action
167,the,O,DT,B-Entity
167,following,B-malware.drop,VBG,I-Entity
167,benign,O,NN,I-Entity
167,configuration,O,NN,I-Entity
167,files,O,NNS,I-Entity
167,:,O,:,O
167,BITTERBUG,O,NN,B-Entity
167,first,O,RB,O
167,may,O,MD,O
167,execute,O,NN,B-Action
167,the,O,DT,B-Entity
167,following,B-malware.drop,VBG,I-Entity
167,Windows,O,NNS,I-Entity
167,Management,O,NN,I-Entity
167,Instrumentation,O,NN,I-Entity
167,(,B-relevant_term,(,I-Entity
167,WMI,I-application,NN,I-Entity
167,),O,),I-Entity
167,command,O,NN,I-Entity
167,to,B-relevant_term,TO,B-Modifier
167,detect,O,NN,B-Entity
167,the,O,DT,I-Entity
167,presence,O,NN,I-Entity
167,of,B-malware.backdoor,IN,I-Entity
167,a,O,DT,I-Entity
167,virtual,O,JJ,I-Entity
167,machine,O,NN,I-Entity
167,(,B-relevant_term,(,I-Entity
167,VM,O,NN,I-Entity
167,),O,),I-Entity
167,:,O,:,O
167,BITTERBUG,O,NN,B-Entity
167,then,O,RB,O
167,may,O,MD,O
167,open,O,JJ,B-Action
167,recovery.txt,O,NN,B-Entity
167,and,O,CC,O
167,check,O,NN,B-Action
167,for,O,IN,B-Modifier
167,the,O,DT,B-Entity
167,presence,O,NN,I-Entity
167,of,B-malware.backdoor,IN,I-Entity
167,strings,O,NNS,I-Entity
167,VBox,O,NN,I-Entity
167,or,O,CC,I-Entity
167,VMware,O,NN,I-Entity
167,.,O,.,O
168,The,O,DT,B-Entity
168,backdoor,O,NN,I-Entity
168,then,O,RB,O
168,may,O,MD,O
168,enter,O,NN,B-Action
168,an,O,DT,B-Entity
168,infinite,O,NN,I-Entity
168,sleep,B-application,NN,I-Entity
168,loop,I-application,NN,I-Entity
168,if,O,IN,B-Modifier
168,recovery.txt,B-malware.backdoor,NN,B-Entity
168,contains,O,NNS,I-Entity
168,either,B-relevant_term,DT,I-Entity
168,one,O,CD,I-Entity
168,of,O,IN,I-Entity
168,the,O,DT,I-Entity
168,aforementioned,O,VBN,I-Entity
168,strings,O,NNS,I-Entity
168,(,B-relevant_term,(,I-Entity
168,Example,O,NN,I-Entity
168,in,O,IN,I-Entity
168,Figure,O,NN,I-Entity
168,13,O,-NUM-,I-Entity
168,),O,),I-Entity
168,.,O,.,O
169,Next,O,JJ,O
169,BITTERBUG,O,NN,B-Entity
169,typically,O,RB,O
169,will,O,MD,O
169,beacon,B-malware.backdoor,NN,B-Action
169,to,B-relevant_term,TO,B-Modifier
169,the,O,DT,B-Entity
169,C2,O,NN,I-Entity
169,server,O,NN,I-Entity
169,by,O,IN,B-Modifier
169,sending,O,VBG,B-Entity
169,the,O,DT,I-Entity
169,computer,B-os,NN,I-Entity
169,name,O,NN,I-Entity
169,and,O,CC,I-Entity
169,username,O,NN,I-Entity
169,of,B-malware.backdoor,IN,I-Entity
169,the,O,DT,I-Entity
169,compromised,O,VBN,I-Entity
169,system,O,NN,I-Entity
169,.,O,.,O
170,BITTERBUG,O,NN,B-Entity
170,then,O,RB,O
170,may,O,MD,O
170,perform,O,NN,B-Action
170,an,B-malware.backdoor,DT,B-Entity
170,HTTP,O,NN,I-Entity
170,GET,O,VB,I-Entity
170,request,O,NN,I-Entity
170,for,O,IN,I-Entity
170,the,O,DT,I-Entity
170,following,B-malware.infosteal,VBG,I-Entity
170,URI,O,NN,I-Entity
170,:,O,:,O
170,If,O,IN,O
170,the,O,DT,O
170,C2,O,NN,O
170,server,O,NN,O
170,responds,O,NNS,O
170,with,O,IN,O
170,a,O,DT,O
170,filename,B-relevant_term,NN,O
170,",",O,",",O
170,the,O,DT,B-Entity
170,filename,O,NN,I-Entity
170,received,O,VBN,I-Entity
170,is,B-relevant_term,VBZ,B-Action
170,deleted,O,VBN,I-Action
170,from,O,IN,B-Modifier
170,%,O,NN,B-Entity
170,APPDATA,O,NN,I-Entity
170,%,O,NN,I-Entity
170,\Microsoft,B-application,SYM,I-Entity
170,<,I-application,NN,I-Entity
170,FILENAMEFROM,I-application,NN,I-Entity
170,C2,I-application,NN,I-Entity
170,>,I-application,NN,I-Entity
170,.,O,.,O
171,The,O,DT,O
171,purpose,O,NN,O
171,of,B-malware.backdoor,IN,O
171,this,O,DT,B-Entity
171,command,O,NN,I-Entity
171,might,B-relevant_term,MD,O
171,be,O,VB,O
171,to,B-relevant_term,TO,O
171,delete,O,NN,B-Action
171,older,O,JJR,B-Entity
171,versions,O,NNS,I-Entity
171,of,B-malware.backdoor,IN,I-Entity
171,BITTERBUG,O,NN,I-Entity
171,",",O,",",O
171,although,B-application,IN,O
171,we,O,PRP,O
171,have,B-malware.infosteal,VB,O
171,not,O,RB,O
171,observed,O,VBN,O
171,this,O,DT,O
171,command,O,NN,O
171,occurring,B-malware.infosteal,VBG,O
171,in,O,IN,O
171,the,O,DT,O
171,wild,O,NN,O
171,.,O,.,O
172,BITTERBUG,O,NN,B-Entity
172,then,O,RB,O
172,may,O,MD,O
172,attempt,O,NN,O
172,to,B-relevant_term,TO,O
172,download,B-malware.backdoor,NN,B-Action
172,the,O,DT,B-Entity
172,files,O,NNS,I-Entity
172,listed,O,VBN,I-Entity
172,in,O,IN,I-Entity
172,Table,O,NN,I-Entity
172,1,O,-NUM-,I-Entity
172,.,O,.,O
173,The,O,DT,B-Entity
173,final,O,JJ,I-Entity
173,two,O,CD,I-Entity
173,files,O,NNS,I-Entity
173,are,O,VBP,B-Action
173,downloaded,O,VBN,I-Action
173,to,B-relevant_term,TO,B-Modifier
173,the,O,DT,B-Entity
173,user,O,NN,I-Entity
173,'s,O,POS,I-Entity
173,Startup,O,NN,I-Entity
173,directory,O,NN,I-Entity
173,and,O,CC,O
173,executed,O,VBN,B-Action
173,at,O,IN,B-Modifier
173,startup,O,NN,B-Entity
173,in,O,IN,B-Modifier
173,order,O,NN,I-Modifier
173,to,B-relevant_term,TO,I-Modifier
173,maintain,O,NN,B-Entity
173,persistence,O,NN,I-Entity
173,.,O,.,O
174,Next,O,JJ,O
174,",",O,",",O
174,BITTERBUG,O,NN,B-Entity
174,may,O,MD,O
174,scan,O,JJ,B-Action
174,through,O,IN,B-Modifier
174,each,O,DT,B-Entity
174,drive,O,NN,I-Entity
174,letter,O,NN,I-Entity
174,and,O,CC,O
174,search,O,NN,B-Action
174,recursively,O,RB,O
174,for,O,IN,B-Modifier
174,files,O,NNS,B-Entity
174,with,O,IN,I-Entity
174,the,O,DT,I-Entity
174,following,B-malware.infosteal,VBG,I-Entity
174,file,O,NN,I-Entity
174,extensions,O,NNS,I-Entity
174,:,O,:,O
174,BITTERBUG,O,NN,B-Entity
174,then,O,RB,O
174,typically,O,RB,O
174,creates,O,NNS,B-Action
174,a,O,DT,B-Entity
174,file,O,NN,I-Entity
174,list,O,NN,I-Entity
174,containing,O,VBG,I-Entity
174,all,O,DT,I-Entity
174,documents,O,NNS,I-Entity
174,(,B-relevant_term,(,I-Entity
174,excluding,I-application,VBG,I-Entity
174,those,B-malware.backdoor,DT,I-Entity
174,whose,O,WP$,I-Entity
174,filename,O,NN,I-Entity
174,contains,O,NNS,I-Entity
174,MediaUtils,O,NNS,I-Entity
174,),O,),I-Entity
174,to,B-relevant_term,TO,B-Modifier
174,the,O,DT,B-Entity
174,following,B-malware.ransom,VBG,I-Entity
174,locations,B-malware.backdoor,NNS,I-Entity
174,:,O,:,O
174,BITTERBUG,O,NN,B-Entity
174,may,O,MD,O
174,also,O,RB,O
174,write,O,NN,B-Action
174,a,O,DT,B-Entity
174,list,O,NN,I-Entity
174,of,B-malware.backdoor,IN,I-Entity
174,all,O,DT,I-Entity
174,running,O,VBG,I-Entity
174,processes,O,NNS,I-Entity
174,to,B-relevant_term,TO,O
174,:,O,:,O
174,Finally,O,RB,O
174,",",O,",",O
174,BITTERBUG,O,NN,B-Entity
174,typically,O,RB,O
174,uploads,O,NNS,B-Action
174,the,O,DT,B-Entity
174,running,O,VBG,I-Entity
174,process,O,NN,I-Entity
174,list,O,NN,I-Entity
174,",",O,",",I-Entity
174,document,O,NN,I-Entity
174,file,O,NN,I-Entity
174,list,O,NN,I-Entity
174,",",O,",",I-Entity
174,and,O,CC,I-Entity
174,all,O,DT,I-Entity
174,documents,O,NNS,I-Entity
174,to,B-relevant_term,TO,B-Modifier
174,the,O,DT,B-Entity
174,following,B-malware.infosteal,VBG,I-Entity
174,URI,O,NN,I-Entity
174,:,O,:,O
174,BITTERBUG,O,NN,O
174,may,O,MD,O
174,be,O,VB,O
174,extracted,O,VBN,O
174,along,O,IN,O
174,with,O,IN,O
174,the,O,DT,O
174,following,B-malware.infosteal,VBG,O
174,embedded,O,VBN,O
174,files,O,NNS,O
174,:,O,:,O
174,The,O,DT,B-Entity
174,malware,O,NN,I-Entity
174,may,O,MD,O
174,create,O,NN,B-Action
174,the,O,DT,B-Entity
174,following,B-malware.infosteal,VBG,I-Entity
174,files,O,NNS,I-Entity
174,:,O,:,O
174,â€¢,O,NN,O
174,The,O,DT,B-Entity
174,malware,O,NN,I-Entity
174,typically,O,RB,O
174,communicates,O,NNS,B-Action
174,on,O,IN,B-Modifier
174,TCP,O,NN,B-Entity
174,port,B-malware.backdoor,NN,I-Entity
174,80,O,-NUM-,I-Entity
174,:,O,:,O
174,â€¢,O,NN,O
174,The,O,DT,B-Entity
174,malware,O,NN,I-Entity
174,may,O,MD,O
174,perform,O,NN,B-Action
174,HTTP,O,NN,B-Entity
174,requests,O,NNS,I-Entity
174,for,O,IN,B-Modifier
174,the,O,DT,B-Entity
174,following,B-malware.drop,VBG,I-Entity
174,URIs,O,NN,I-Entity
174,:,O,:,O
174,We,O,PRP,O
174,observed,O,VBN,O
174,other,O,JJ,O
174,interesting,O,VBG,O
174,operational,O,JJ,O
174,security-oriented,O,JJ,O
174,challenges,O,NNS,O
174,in,O,IN,O
174,the,O,DT,O
174,post-blog,O,NN,O
174,post,O,NN,O
174,samples,O,NNS,O
174,.,O,.,O
175,Analysis,O,NN,O
175,of,B-malware.backdoor,IN,O
175,metadata,O,NNS,O
175,within,O,IN,O
175,two,O,CD,B-Entity
175,benign,O,NN,I-Entity
175,decoy,O,NN,I-Entity
175,documents,O,NNS,I-Entity
175,that,B-malware.backdoor,IN,O
175,were,I-malware.backdoor,VBD,B-Action
175,originally,O,RB,I-Action
175,used,O,VBN,I-Action
175,within,O,IN,B-Modifier
175,July,O,NNP,B-Entity
175,2013,O,-NUM-,I-Entity
175,BITTERBUG,O,NN,I-Entity
175,operations,O,NNS,I-Entity
175,",",O,",",O
175,Report.docx,B-hash,NN,O
175,and,O,CC,O
175,NaxalitesFundedbyPakistan.docx,O,NN,O
175,",",O,",",O
175,both,O,DT,O
175,maintained,B-hash,VBN,O
175,the,O,DT,O
175,author,O,NN,O
175,properties,B-malware.ransom,NNS,O
175,of,I-malware.ransom,IN,O
175,'',O,'',O
175,hp,O,NN,O
175,'',O,'',O
175,.,O,.,O
176,Furthermore,O,RB,O
176,",",O,",",O
176,the,O,DT,B-Entity
176,attackers,O,NNS,I-Entity
176,also,O,RB,O
176,shared,B-malware.backdoor,VBN,B-Action
176,a,O,DT,B-Entity
176,C,O,SYM,I-Entity
176,&,O,CC,I-Entity
176,C,O,SYM,I-Entity
176,domain,O,NN,I-Entity
176,.,O,.,O
177,The,O,DT,O
177,latest,O,JJS,O
177,version,O,NN,O
177,of,B-malware.backdoor,IN,O
177,ComRAT,O,NN,B-Entity
177,known,O,VBN,O
177,to,B-relevant_term,TO,O
177,us,O,PRP,O
177,(,B-relevant_term,(,O
177,v3.26,O,NN,O
177,),O,),O
177,uses,O,NNS,O
177,a,O,DT,O
177,new,O,JJ,O
177,key,O,NN,O
177,and,O,CC,O
177,does,O,VBZ,O
177,not,B-malware.infosteal,RB,O
177,create,O,NN,O
177,the,O,DT,O
177,installation,O,NN,O
177,log,O,NN,O
177,file,O,NN,O
177,",",O,",",O
177,in,O,IN,O
177,order,O,NN,O
177,to,B-relevant_term,TO,O
177,complicate,O,NN,B-Action
177,the,O,DT,B-Entity
177,analysis,O,NN,I-Entity
177,and,O,CC,O
177,to,B-relevant_term,TO,O
177,disguise,B-malware.backdoor,NN,O
177,the,O,DT,O
177,link,O,NN,O
177,between,B-malware.infosteal,IN,O
177,the,O,DT,O
177,two,O,CD,O
177,cases,O,NNS,O
177,.,O,.,O
178,Another,O,DT,O
178,very,O,RB,O
178,interesting,O,VBG,O
178,fact,O,NN,O
178,:,O,:,O
178,the,O,DT,B-Entity
178,attackers,O,NNS,I-Entity
178,use,O,NN,B-Action
178,COM,O,NN,O
178,Object,O,NN,O
178,hijacking,B-malware.infosteal,VBG,O
178,",",O,",",O
178,the,O,DT,B-Entity
178,same,O,JJ,I-Entity
178,persistence,O,NN,I-Entity
178,mechanism,O,NN,I-Entity
178,as,O,IN,O
178,COMpfun,O,NN,O
178,",",O,",",O
178,which,O,WDT,O
178,we,O,PRP,O
178,described,B-malware.infosteal,NN,O
178,recently,O,RB,O
178,.,O,.,O
179,The,O,DT,O
179,first,O,RB,O
179,task,O,NN,O
179,of,B-malware.backdoor,IN,O
179,the,O,DT,B-Entity
179,malware,O,NN,I-Entity
179,is,B-relevant_term,VBZ,O
179,to,B-relevant_term,TO,O
179,install,O,NN,B-Action
179,the,O,DT,B-Entity
179,file,O,NN,I-Entity
179,credprov.tlb,O,NN,I-Entity
179,in,O,IN,B-Modifier
179,%,O,NN,B-Entity
179,APPDATA,O,NN,I-Entity
179,%,O,NN,I-Entity
179,\Microsoft\,O,NN,I-Entity
179,.,O,.,O
180,The,O,DT,B-Entity
180,dropper,B-malware.infosteal,NN,I-Entity
180,executes,O,NNS,O
180,the,O,DT,O
180,following,B-malware.infosteal,VBG,O
180,command,O,NN,O
180,in,O,IN,O
180,order,O,NN,O
180,to,B-relevant_term,TO,O
180,install,O,NN,B-Action
180,a,O,DT,B-Entity
180,second,O,JJ,I-Entity
180,file,O,NN,I-Entity
180,:,O,:,O
180,The,O,DT,O
180,second,O,JJ,O
180,file,O,NN,O
180,is,B-relevant_term,VBZ,O
180,shdocw.tlp,I-relevant_term,NN,O
180,.,O,.,O
181,To,O,TO,O
181,be,O,VB,O
181,started,O,VBN,B-Action
181,during,O,IN,B-Modifier
181,the,O,DT,B-Entity
181,boot,O,NN,I-Entity
181,process,O,NN,I-Entity
181,of,B-malware.backdoor,IN,I-Entity
181,the,O,DT,I-Entity
181,infected,O,VBN,I-Entity
181,machine,O,NN,I-Entity
181,",",O,",",O
181,the,O,DT,B-Entity
181,malware,O,NN,I-Entity
181,creates,O,NNS,B-Action
181,the,O,DT,B-Entity
181,following,B-malware.drop,VBG,I-Entity
181,registry,B-relevant_term,NN,I-Entity
181,key,O,NN,I-Entity
181,:,O,:,O
181,This,O,DT,O
181,registry,B-relevant_term,NN,O
181,key,O,NN,O
181,is,B-relevant_term,VBZ,O
181,used,O,VBN,O
181,to,B-relevant_term,TO,O
181,associate,B-malware.infosteal,NN,O
181,the,O,DT,O
181,library,O,NN,O
181,shdocvw.tlp,O,NN,O
181,to,B-relevant_term,TO,O
181,the,O,DT,O
181,object,O,NN,O
181,42aedc87-2188-41fd-b9a3-0c966feabec1,O,JJ,O
181,as,O,IN,O
181,previously,O,RB,O
181,explained,O,VBD,O
181,in,O,IN,O
181,the,O,DT,O
181,article,O,NN,O
181,about,O,IN,O
181,COMpfun,O,NN,O
181,.,O,.,O
182,The,O,DT,O
182,purpose,O,NN,O
182,is,B-relevant_term,VBZ,O
182,to,B-relevant_term,TO,O
182,load,O,NN,B-Action
182,the,O,DT,B-Entity
182,library,O,NN,I-Entity
182,into,B-malware.backdoor,IN,B-Modifier
182,each,O,DT,B-Entity
182,and,O,CC,I-Entity
182,every,O,DT,I-Entity
182,process,O,NN,I-Entity
182,executed,O,VBN,I-Entity
182,on,O,IN,I-Entity
182,the,O,DT,I-Entity
182,infected,O,VBN,I-Entity
182,system,O,NN,I-Entity
182,.,O,.,O
183,If,O,IN,O
183,the,O,DT,O
183,version,O,NN,O
183,of,B-malware.backdoor,IN,O
183,the,O,DT,O
183,malware,O,NN,O
183,is,B-relevant_term,VBZ,O
183,older,O,JJR,O
183,than,O,IN,O
183,3.26,O,CD,O
183,",",O,",",O
183,the,O,DT,B-Entity
183,dropper,B-malware.infosteal,NN,I-Entity
183,creates,O,NNS,B-Action
183,an,O,DT,B-Entity
183,additional,B-malware.infosteal,JJ,I-Entity
183,file,O,NN,I-Entity
183,called,O,VBN,I-Entity
183,winview.ocx,O,NN,I-Entity
183,.,O,.,O
184,The,O,DT,B-Entity
184,file,O,NN,I-Entity
184,is,B-relevant_term,VBZ,B-Action
184,xored,O,VBN,I-Action
184,with,O,IN,B-Modifier
184,the,O,DT,B-Entity
184,following,B-malware.infosteal,VBG,I-Entity
184,obfuscation,O,NN,I-Entity
184,key,O,NN,I-Entity
184,(,B-relevant_term,(,O
184,used,O,VBN,O
184,by,O,IN,O
184,both,O,DT,O
184,",",O,",",O
184,Uroburos,O,NNS,O
184,and,O,CC,O
184,Agent.BTZ,O,NN,O
184,),O,),O
184,:,O,:,O
184,Here,O,RB,O
184,is,B-relevant_term,VBZ,O
184,the,O,DT,O
184,decoded,O,VBN,O
184,log,O,NN,O
184,file,O,NN,O
184,content,O,NN,O
184,:,O,:,O
184,We,O,PRP,O
184,can,O,MD,O
184,notice,O,NN,O
184,that,B-malware.backdoor,IN,O
184,the,O,DT,B-Entity
184,malware,O,NN,I-Entity
184,checks,O,NNS,B-Action
